# benders_position_y_set	index0_set	index1_set	daq_ai_voltage
# "y position"	"index0"	"index1"	"Voltage"
# 100	4	100
-0.1	0	0	0.635699045070014
-0.1	0	1	0.635972579117632
-0.1	0	2	0.637334435742482
-0.1	0	3	0.637422027696422
-0.1	0	4	0.637445359817418
-0.1	0	5	0.636442465812787
-0.1	0	6	0.635284281968566
-0.1	0	7	0.635386423638995
-0.1	0	8	0.635546206508301
-0.1	0	9	0.63450768264087
-0.1	0	10	0.633708203551211
-0.1	0	11	0.632746262980119
-0.1	0	12	0.632228753132879
-0.1	0	13	0.631742694473726
-0.1	0	14	0.630115069685953
-0.1	0	15	0.629949325573962
-0.1	0	16	0.630776341497349
-0.1	0	17	0.6316744738808
-0.1	0	18	0.631496406604941
-0.1	0	19	0.630096854905822
-0.1	0	20	0.628862862101933
-0.1	0	21	0.630232090504902
-0.1	0	22	0.631375859244398
-0.1	0	23	0.631538153980315
-0.1	0	24	0.630944949526985
-0.1	0	25	0.629359963821666
-0.1	0	26	0.629010355616481
-0.1	0	27	0.630937660176883
-0.1	0	28	0.631740698045325
-0.1	0	29	0.632119850255602
-0.1	0	30	0.631845465678679
-0.1	0	31	0.631260920384669
-0.1	0	32	0.632635536786407
-0.1	0	33	0.633605550080744
-0.1	0	34	0.633880351922994
-0.1	0	35	0.633917725189603
-0.1	0	36	0.633424705299316
-0.1	0	37	0.633031902631463
-0.1	0	38	0.633964187716774
-0.1	0	39	0.633796304181166
-0.1	0	40	0.633794520509137
-0.1	0	41	0.634267871162734
-0.1	0	42	0.634769041770002
-0.1	0	43	0.635686134484343
-0.1	0	44	0.635065478397714
-0.1	0	45	0.634654926511748
-0.1	0	46	0.635213910871097
-0.1	0	47	0.635008408145963
-0.1	0	48	0.632581193621723
-0.1	0	49	0.63104399980413
-0.1	0	50	0.63025363403557
-0.1	0	51	0.630118910912685
-0.1	0	52	0.629149788054421
-0.1	0	53	0.627017826559729
-0.1	0	54	0.626832426847165
-0.1	0	55	0.628281322689719
-0.1	0	56	0.629012711687729
-0.1	0	57	0.628850965010607
-0.1	0	58	0.627637438886842
-0.1	0	59	0.626169603756688
-0.1	0	60	0.627605016857558
-0.1	0	61	0.629666753004359
-0.1	0	62	0.630275242133057
-0.1	0	63	0.629456378195219
-0.1	0	64	0.627438487065658
-0.1	0	65	0.62682492538078
-0.1	0	66	0.628597629984695
-0.1	0	67	0.629755717437451
-0.1	0	68	0.629412541295279
-0.1	0	69	0.627798641229652
-0.1	0	70	0.625867485951836
-0.1	0	71	0.626718456854104
-0.1	0	72	0.628561994985366
-0.1	0	73	0.629472764735687
-0.1	0	74	0.628972888520005
-0.1	0	75	0.627487823804934
-0.1	0	76	0.626477597219518
-0.1	0	77	0.628484118264461
-0.1	0	78	0.629810854499375
-0.1	0	79	0.629951671161579
-0.1	0	80	0.628431214998678
-0.1	0	81	0.626142081515027
-0.1	0	82	0.626722222078154
-0.1	0	83	0.628823584127597
-0.1	0	84	0.629813703833838
-0.1	0	85	0.629346139773807
-0.1	0	86	0.627956004636136
-0.1	0	87	0.626748933634046
-0.1	0	88	0.628840687631074
-0.1	0	89	0.630572429698232
-0.1	0	90	0.63132735941705
-0.1	0	91	0.632342696684794
-0.1	0	92	0.633737317002928
-0.1	0	93	0.635416301509786
-0.1	0	94	0.636614956923047
-0.1	0	95	0.63652928482627
-0.1	0	96	0.637076907425708
-0.1	0	97	0.638425418011185
-0.1	0	98	0.638652654992379
-0.1	0	99	0.638819340414325

-0.1	1	0	0.868752310880213
-0.1	1	1	0.869588404278355
-0.1	1	2	0.872342643931388
-0.1	1	3	0.873907672974077
-0.1	1	4	0.875379959415031
-0.1	1	5	0.869594758864195
-0.1	1	6	0.844768264298619
-0.1	1	7	0.787655980960859
-0.1	1	8	0.682818545966829
-0.1	1	9	0.521549592597588
-0.1	1	10	0.30697486328239
-0.1	1	11	0.0607800435462587
-0.1	1	12	-0.211214498012269
-0.1	1	13	-0.457352763302522
-0.1	1	14	-0.684823739418583
-0.1	1	15	-0.875292393632225
-0.1	1	16	-1.03207242877214
-0.1	1	17	-1.15230308941193
-0.1	1	18	-1.243770254814
-0.1	1	19	-1.31289309201803
-0.1	1	20	-1.3602331872678
-0.1	1	21	-1.39465739268404
-0.1	1	22	-1.41407715321955
-0.1	1	23	-1.42602938219112
-0.1	1	24	-1.43077680938547
-0.1	1	25	-1.43312649878652
-0.1	1	26	-1.42891023827706
-0.1	1	27	-1.37140077493397
-0.1	1	28	-1.27978734014663
-0.1	1	29	-1.20994828004534
-0.1	1	30	-1.14488722494194
-0.1	1	31	-1.09296425356939
-0.1	1	32	-1.0377056981961
-0.1	1	33	-0.975496824310768
-0.1	1	34	-0.905279283077572
-0.1	1	35	-0.835665417387929
-0.1	1	36	-0.757727248760613
-0.1	1	37	-0.655878621797027
-0.1	1	38	-0.513737489413162
-0.1	1	39	-0.336879932226994
-0.1	1	40	-0.142992597201529
-0.1	1	41	0.060737067356663
-0.1	1	42	0.278466765264201
-0.1	1	43	0.502000601690941
-0.1	1	44	0.682515847079943
-0.1	1	45	0.765785577381503
-0.1	1	46	0.702842544343925
-0.1	1	47	0.468209581219572
-0.1	1	48	0.101737898031048
-0.1	1	49	-0.331558327437839
-0.1	1	50	-0.761904175402602
-0.1	1	51	-1.10168501412397
-0.1	1	52	-1.35295821967899
-0.1	1	53	-1.52961390410839
-0.1	1	54	-1.65481928509218
-0.1	1	55	-1.74299167562876
-0.1	1	56	-1.80780731568112
-0.1	1	57	-1.85633417097325
-0.1	1	58	-1.89119960924215
-0.1	1	59	-1.91817798893423
-0.1	1	60	-1.94112155492696
-0.1	1	61	-1.95852547323242
-0.1	1	62	-1.97131683703174
-0.1	1	63	-1.9821519712738
-0.1	1	64	-1.99420309935112
-0.1	1	65	-2.00357286332154
-0.1	1	66	-2.01006405889676
-0.1	1	67	-2.017270866778
-0.1	1	68	-2.02374243927637
-0.1	1	69	-2.02929555638237
-0.1	1	70	-2.03315951380485
-0.1	1	71	-2.03636091693434
-0.1	1	72	-2.03813126977091
-0.1	1	73	-2.04043525746817
-0.1	1	74	-2.0416954236718
-0.1	1	75	-2.04254430124567
-0.1	1	76	-2.04123874532443
-0.1	1	77	-2.03865862728595
-0.1	1	78	-2.03425959917319
-0.1	1	79	-2.02913996307409
-0.1	1	80	-2.0196959383693
-0.1	1	81	-2.0052134399606
-0.1	1	82	-1.98152584506979
-0.1	1	83	-1.94652971790119
-0.1	1	84	-1.89637037300671
-0.1	1	85	-1.82784123402319
-0.1	1	86	-1.72830373334914
-0.1	1	87	-1.58781566947404
-0.1	1	88	-1.39659308333414
-0.1	1	89	-1.13740195239897
-0.1	1	90	-0.814457754052781
-0.1	1	91	-0.445911693151365
-0.1	1	92	-0.081454021771631
-0.1	1	93	0.266940320495168
-0.1	1	94	0.538863987873408
-0.1	1	95	0.747471602721373
-0.1	1	96	0.876116442482021
-0.1	1	97	0.941770336465758
-0.1	1	98	0.966512682466297
-0.1	1	99	0.967975215660546

-0.1	2	0	-0.00287466829493227
-0.1	2	1	-0.0028231626398512
-0.1	2	2	-0.00276422085538647
-0.1	2	3	-0.00252015486857964
-0.1	2	4	-0.00246741951540225
-0.1	2	5	-0.00287564690299389
-0.1	2	6	-0.00153335157456463
-0.1	2	7	-0.00112377216368456
-0.1	2	8	-0.000111003579683641
-0.1	2	9	0.0021233375180669
-0.1	2	10	0.0051686287338475
-0.1	2	11	0.00940909583337559
-0.1	2	12	0.0154451982083234
-0.1	2	13	0.0184869033820895
-0.1	2	14	0.0207383701494064
-0.1	2	15	0.0237261489167677
-0.1	2	16	0.0260008189948695
-0.1	2	17	0.0285539608536057
-0.1	2	18	0.029839670819345
-0.1	2	19	0.0297899421067101
-0.1	2	20	0.0295705795128057
-0.1	2	21	0.0313487608224371
-0.1	2	22	0.0326167979140348
-0.1	2	23	0.0320843646195265
-0.1	2	24	0.03187899224912
-0.1	2	25	0.0321341319617576
-0.1	2	26	0.0331103444372541
-0.1	2	27	0.0313319635401912
-0.1	2	28	0.0301919759532479
-0.1	2	29	0.0291011955825217
-0.1	2	30	0.0273980322675726
-0.1	2	31	0.0268664101908145
-0.1	2	32	0.0261775477803632
-0.1	2	33	0.0257687666960316
-0.1	2	34	0.02449687956556
-0.1	2	35	0.0230979601734164
-0.1	2	36	0.0216577010553539
-0.1	2	37	0.0197475751473679
-0.1	2	38	0.0177200936057075
-0.1	2	39	0.0162005737265098
-0.1	2	40	0.0123372567691005
-0.1	2	41	0.00984946919240384
-0.1	2	42	0.00553459573422426
-0.1	2	43	0.00291325400960716
-0.1	2	44	0.000339091469039317
-0.1	2	45	8.50076314305279e-05
-0.1	2	46	0.000112511651287661
-0.1	2	47	0.00323054172550709
-0.1	2	48	0.00945144635917145
-0.1	2	49	0.0158456804397566
-0.1	2	50	0.0219936724543091
-0.1	2	51	0.0272881191983247
-0.1	2	52	0.031085335139682
-0.1	2	53	0.0336599613066801
-0.1	2	54	0.035022646485271
-0.1	2	55	0.0372150813698743
-0.1	2	56	0.0377997092135773
-0.1	2	57	0.0387631418531462
-0.1	2	58	0.0383721173392978
-0.1	2	59	0.0393726018635434
-0.1	2	60	0.0403611306365278
-0.1	2	61	0.0395476309638529
-0.1	2	62	0.0398977728635664
-0.1	2	63	0.0406019195868768
-0.1	2	64	0.0407481634640738
-0.1	2	65	0.041465283175919
-0.1	2	66	0.0412160086685171
-0.1	2	67	0.0422789953104411
-0.1	2	68	0.0416905109795508
-0.1	2	69	0.0416547209858817
-0.1	2	70	0.041882897487792
-0.1	2	71	0.0421096189552
-0.1	2	72	0.0427473233818606
-0.1	2	73	0.0417572236824567
-0.1	2	74	0.0423962479404079
-0.1	2	75	0.0417102183321633
-0.1	2	76	0.0409806278134757
-0.1	2	77	0.0423472274306207
-0.1	2	78	0.0425951048481746
-0.1	2	79	0.0415715779765367
-0.1	2	80	0.0403923108738257
-0.1	2	81	0.0396431868353335
-0.1	2	82	0.0397151853070257
-0.1	2	83	0.0398039038023291
-0.1	2	84	0.0391910315439242
-0.1	2	85	0.0387172760650595
-0.1	2	86	0.03683448675218
-0.1	2	87	0.0344320890555635
-0.1	2	88	0.0320103509912169
-0.1	2	89	0.0278914950927303
-0.1	2	90	0.0229420976179887
-0.1	2	91	0.0167842487022962
-0.1	2	92	0.0109569373741367
-0.1	2	93	0.00621996862292138
-0.1	2	94	0.00230018862636119
-0.1	2	95	-3.31399048793312e-05
-0.1	2	96	-0.00243864073042684
-0.1	2	97	-0.00429722874753898
-0.1	2	98	-0.00385232289511751
-0.1	2	99	-0.00387075548176975

-0.1	3	0	0.542065375828459
-0.1	3	1	0.583748581418715
-0.1	3	2	0.660925694511794
-0.1	3	3	0.713775511194447
-0.1	3	4	0.720932189912265
-0.1	3	5	0.653195727594782
-0.1	3	6	0.502049884346985
-0.1	3	7	0.346704985080997
-0.1	3	8	0.321712475244113
-0.1	3	9	0.381010656668949
-0.1	3	10	0.433524472051135
-0.1	3	11	0.498170508886206
-0.1	3	12	0.486916885310529
-0.1	3	13	0.457977607286766
-0.1	3	14	0.442961203936622
-0.1	3	15	0.475780199548949
-0.1	3	16	0.563212492309309
-0.1	3	17	0.676062098350062
-0.1	3	18	0.6966781530472
-0.1	3	19	0.654664875192039
-0.1	3	20	0.674264566408908
-0.1	3	21	0.717353448363151
-0.1	3	22	0.728558968331845
-0.1	3	23	0.708816827387495
-0.1	3	24	0.718696447676528
-0.1	3	25	0.691808736936298
-0.1	3	26	0.554056263484689
-0.1	3	27	0.456215352824883
-0.1	3	28	0.451125063535236
-0.1	3	29	0.530472767666154
-0.1	3	30	0.688239123116833
-0.1	3	31	0.881677617331102
-0.1	3	32	0.98011386082011
-0.1	3	33	0.941117120552599
-0.1	3	34	0.945415936535681
-0.1	3	35	1.01905507533488
-0.1	3	36	1.06991889131592
-0.1	3	37	0.955988316685042
-0.1	3	38	0.719169280499962
-0.1	3	39	0.528873135872822
-0.1	3	40	0.432854138505686
-0.1	3	41	0.339319384865336
-0.1	3	42	0.246148211505932
-0.1	3	43	0.185985157458812
-0.1	3	44	0.189784363867638
-0.1	3	45	0.305637502571213
-0.1	3	46	0.47500783009085
-0.1	3	47	0.639642574021693
-0.1	3	48	0.728296855785643
-0.1	3	49	0.726009813699225
-0.1	3	50	0.703900198345277
-0.1	3	51	0.756941607774904
-0.1	3	52	0.788685200201828
-0.1	3	53	0.788050089050222
-0.1	3	54	0.772578170517444
-0.1	3	55	0.670102409304354
-0.1	3	56	0.572698775390797
-0.1	3	57	0.599587725946283
-0.1	3	58	0.736876898939965
-0.1	3	59	0.800401159004039
-0.1	3	60	0.855375784636225
-0.1	3	61	0.954052327552297
-0.1	3	62	0.97331302036459
-0.1	3	63	0.983954237541917
-0.1	3	64	1.04540027307054
-0.1	3	65	1.0400162406162
-0.1	3	66	0.907794302986485
-0.1	3	67	0.761543932709481
-0.1	3	68	0.687370459736066
-0.1	3	69	0.676219981624418
-0.1	3	70	0.670343537196462
-0.1	3	71	0.654893432036586
-0.1	3	72	0.629602725909887
-0.1	3	73	0.631950537525308
-0.1	3	74	0.723862150343502
-0.1	3	75	0.871047720595147
-0.1	3	76	0.976431667247999
-0.1	3	77	1.03832467158716
-0.1	3	78	0.991799919752609
-0.1	3	79	0.90717594701757
-0.1	3	80	0.810694156814223
-0.1	3	81	0.756734380273575
-0.1	3	82	0.76050344293509
-0.1	3	83	0.807601118754521
-0.1	3	84	0.86177256289824
